id_municipio_ibge;nome_municipio;populacao_municipio;id_foro;nome_foro;total_varas_foro;entrancia;endereco_sede;latitude;longitude;id_cj;nome_cj;id_raj;nome_raj;populacao_foro;qt_cidades_foro;cidades_no_foro;qt_cidades_cj;cidades_na_cj;unidades;total_varas_municipio;varas_municipio;varas_foro
3538006;Pindamonhangaba;165428;3538006;Pindamonhangaba;4;Entrância Final;Rua Alcides Ramos Nogueira , nº 780 - Socorro, 12421705;-22.880008804127293;-45.459274831809694;47;47ª Taubaté;9;9ª São José dos Campos;165428;1;Pindamonhangaba;11;Campos do Jordão, Caçapava, Jambeiro, Lagoinha, Pindamonhangaba, Redenção da Serra, Santo Antônio do Pinhal, São Bento do Sapucaí, São Luiz do Paraitinga, Taubaté, Tremembé;Fórum Juiz José Roberto Paim, Fórum Ministro Costa Manso, Fórum Pindamonhangaba [Arquivo];4;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Vara Criminal;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Vara Criminal
3538105;Pindorama;14542;3511102;Catanduva;8;Entrância Final;Parque da Américas , 55 - Centro, 15800-032;-21.1337504667109;-48.963683344957076;15;15ª Catanduva;8;8ª São José do Rio Preto;145161;4;Catanduva, Elisiário, Ibirá, Pindorama;16;Ariranha, Catanduva, Catiguá, Elisiário, Ibirá, Irapuã, Itajobi, Marapoama, Novais, Novo Horizonte, Palmares Paulista, Pindorama, Sales, Santa Adélia, Tabapuã, Urupês;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível, Vara da Família e das Sucessões, Vara do Juizado Especial Cível
3538204;Pinhalzinho;15224;3538204;Pinhalzinho;1;Entrância Inicial;Rua Boa Esperança , 266 - Centro, 12995-000;-22.77869396416676;-46.57343109827039;6;6ª Bragança Paulista;4;4ª Campinas;15224;1;Pinhalzinho;11;Atibaia, Bom Jesus dos Perdões, Bragança Paulista, Jarinu, Joanópolis, Nazaré Paulista, Pedra Bela, Pinhalzinho, Piracaia, Tuiuti, Vargem;Fórum Pinhalzinho;1;Vara Judicial;Vara Judicial
3538303;Piquerobi;3264;3547700;Santo Anastácio;3;Entrância Inicial;Praça Ataliba Leonel , 251 - Centro, 19360-000;-22.03764993240811;-51.722519241522036;28;28ª Presidente Venceslau;5;5ª Presidente Prudente;23252;3;Piquerobi, Ribeirão dos Índios, Santo Anastácio;11;Caiuá, Euclides da Cunha Paulista, Marabá Paulista, Mirante do Paranapanema, Piquerobi, Presidente Epitácio, Presidente Venceslau, Ribeirão dos Índios, Rosana, Santo Anastácio, Teodoro Sampaio;;0;;Juizado Especial Cível, Oficio Judicial (Unica Vara), Vara Judicial
3538501;Piquete;12490;3538501;Piquete;1;Entrância Inicial;Rua Professora Maria de Lourdes Brito Vilar , s/n - Centro, 12620-000;-22.590275440993793;-45.173762773525965;48;48ª Guaratinguetá;9;9ª São José dos Campos;12490;1;Piquete;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;FORO DA COMARCA DE PIQUETE;1;Vara Judicial Cumulativa;Vara Judicial Cumulativa
3538600;Piracaia;26029;3538600;Piracaia;4;Entrância Inicial;Rua Benedito Vieira da Silva , 300 - Centro, 12970-000;-23.046870727700668;-46.302275985553024;6;6ª Bragança Paulista;4;4ª Campinas;38844;2;Joanópolis, Piracaia;11;Atibaia, Bom Jesus dos Perdões, Bragança Paulista, Jarinu, Joanópolis, Nazaré Paulista, Pedra Bela, Pinhalzinho, Piracaia, Tuiuti, Vargem;Fórum Desembargador Joaquim Barbosa de Almeida;4;1ª Vara Judicial, 2ª Vara Judicial, Gabinetes da Primeira Vara e Segunda Vara, Juizado Especial Cível e Criminal;1ª Vara Judicial, 2ª Vara Judicial, Gabinetes da Primeira Vara e Segunda Vara, Juizado Especial Cível e Criminal
3538709;Piracicaba;423323;3538709;Piracicaba;19;Entrância Final;Rua Bernardino de Campos , 55 - Alemães, 13417-901;-22.726451332766192;-47.78401709610705;34;34ª Piracicaba;4;4ª Campinas;447019;3;Charqueada, Piracicaba, Saltinho;16;Capivari, Cerquilho, Charqueada, Elias Fausto, Jumirim, Laranjal Paulista, Mombuca, Monte Mor, Piracicaba, Rafard, Rio das Pedras, Saltinho, Santa Maria da Serra, São Pedro, Tietê, Águas de São Pedro;Fórum Piracicaba I - (JEC -  JECRIM - COLÉGIO RECURSAL), Fórum Piracicaba I - (Principal), Fórum Piracicaba II - (Anexo Fiscal), Fórum Piracicaba IV - (Psicossocial), Fórum Piracicaba V - (CEJUSC);19;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 3ª Vara da Família e das Sucessões, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Audiências de Conciliação das Varas da Família, Juizado Especial Criminal - Conciliação, Ofício do Juizado Especial Cível e Criminal, VARA DA FAZENDA PÚBLICA, VARA DA INFÂNCIA E DA JUVENTUDE, Vara do Juizado Especial Cível e Criminal, VARA DO JÚRI E EXECUÇÕES CRIMINAIS;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 3ª Vara da Família e das Sucessões, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Audiências de Conciliação das Varas da Família, Juizado Especial Criminal - Conciliação, Ofício do Juizado Especial Cível e Criminal, VARA DA FAZENDA PÚBLICA, VARA DA INFÂNCIA E DA JUVENTUDE, Vara do Juizado Especial Cível e Criminal, VARA DO JÚRI E EXECUÇÕES CRIMINAIS
3538808;Piraju;29436;3538808;Piraju;2;Entrância Inicial;Praça Joaquim Antonio Arruda , 126 - Centro, 18800-049;-23.186915952498072;-49.366092572260236;25;25ª Ourinhos;3;3ª Bauru;52114;6;Manduri, Piraju, Sarutaiá, Tejupá, Timburi, Óleo;16;Bernardino de Campos, Canitar, Chavantes, Espírito Santo do Turvo, Ipaussu, Manduri, Ourinhos, Piraju, Ribeirão do Sul, Salto Grande, Santa Cruz do Rio Pardo, Sarutaiá, São Pedro do Turvo, Tejupá, Timburi, Óleo;CEJUSC -  Piraju [desativado], Fórum Dr. Simão Eugênio de Oliveira Lima, JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU;2;1ª Vara Judicial, 2ª Vara Judicial;1ª Vara Judicial, 2ª Vara Judicial
3538907;Pirajuí;22431;3538907;Pirajuí;3;Entrância Inicial;Praça Doutor Pedro da Rocha Braga , 43 - Centro, 16600-041;-21.957602612247964;-49.413609857419374;32;32ª Bauru;3;3ª Bauru;42566;6;Balbinos, Pirajuí, Pongaí, Presidente Alves, Reginópolis, Uru;18;Agudos, Arealva, Avaí, Balbinos, Bauru, Borebi, Cabrália Paulista, Duartina, Lençóis Paulista, Lucianópolis, Paulistânia, Pirajuí, Piratininga, Pongaí, Presidente Alves, Reginópolis, Ubirajara, Uru;Fórum Pirajuí  (Alexandre Delphino Amorim Lima), Fórum Pirajuí (Residência Oficial) (Desativado);3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3539004;Pirangi;10885;3539004;Pirangi;0;Entrância Inicial;Travessa Vereador Rafael João Giglio , s/n - Centro, 15820-000;-21.093857619466252;-48.66945074305756;42;42ª Jaboticabal;6;6ª Ribeirão Preto;18994;2;Pirangi, Vista Alegre do Alto;14;Cândido Rodrigues, Fernando Prestes, Guariba, Jaboticabal, Monte Alto, Pirangi, Pitangueiras, Pradópolis, Santa Ernestina, Taiaçu, Taiúva, Taquaral, Taquaritinga, Vista Alegre do Alto;Fórum de Pirangi;0;;
3539103;Pirapora do Bom Jesus;18370;3547304;Santana de Parnaíba;0;Entrância Intermediária;Rua Professor Eugênio Teani , 215 - Jardim Professor Benoá, 06502-025;-23.449448112918144;-46.91684768010563;4;4ª Osasco;1;1ª Grande São Paulo;172475;2;Pirapora do Bom Jesus, Santana de Parnaíba;6;Barueri, Carapicuíba, Jandira, Osasco, Pirapora do Bom Jesus, Santana de Parnaíba;;0;;
3539202;Pirapozinho;25348;3539202;Pirapozinho;4;Entrância Inicial;Rua Dr. Carlos Alberto Leite Boulhosa, 525 , 525 - Jardim Morada do Sol, 19200-000;-22.479179063433843;-51.61979607103878;27;27ª Presidente Prudente;5;5ª Presidente Prudente;43945;5;Estrela do Norte, Narandiba, Pirapozinho, Sandovalina, Tarabai;20;Alfredo Marcondes, Anhumas, Caiabu, Emilianópolis, Estrela do Norte, Iepê, Indiana, Martinópolis, Nantes, Narandiba, Pirapozinho, Presidente Bernardes, Presidente Prudente, Rancharia, Regente Feijó, Sandovalina, Santo Expedito, Taciba, Tarabai, Álvares Machado;Dr. Antonio José Machado Dias;4;2ª Vara Judicial, Juizado Especial Criminal, Juizado Especial Cível, Oficio Judicial (Crime);2ª Vara Judicial, Juizado Especial Criminal, Juizado Especial Cível, Oficio Judicial (Crime)
3539301;Pirassununga;73545;3539301;Pirassununga;3;Entrância Final;Rua José Bonifácio , 70 - Centro, 13631-062;-21.995925586957153;-47.38988401876359;11;11ª Pirassununga;4;4ª Campinas;73545;1;Pirassununga;5;Leme, Pirassununga, Porto Ferreira, Santa Cruz da Conceição, Santa Rita do Passa Quatro;Fórum Pirassununga I - (Principal), Fórum Pirassununga II - (Juizado Especial Cível e Criminal), Fórum Pirassununga III - (SETOR TÉCNICO);3;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial
3539400;Piratininga;15108;3539400;Piratininga;2;Entrância Inicial;Rua Doutor José Lisboa Jr. , 67 - Centro, 17490058;-22.4249662001357;-49.191811518196666;32;32ª Bauru;3;3ª Bauru;15108;1;Piratininga;18;Agudos, Arealva, Avaí, Balbinos, Bauru, Borebi, Cabrália Paulista, Duartina, Lençóis Paulista, Lucianópolis, Paulistânia, Pirajuí, Piratininga, Pongaí, Presidente Alves, Reginópolis, Ubirajara, Uru;Fórum Piratininga - (Arthur César da Silva Whitaker);2;Ofício Judicial (Vara Única), Vara Judicial;Ofício Judicial (Vara Única), Vara Judicial
3539509;Pitangueiras;33674;3539509;Pitangueiras;2;Entrância Inicial;Rua Doutor Euclides Zanini Caldas , 713 - Centro, 14750-000;-21.006236530177024;-48.24937508742634;42;42ª Jaboticabal;6;6ª Ribeirão Preto;36293;2;Pitangueiras, Taquaral;14;Cândido Rodrigues, Fernando Prestes, Guariba, Jaboticabal, Monte Alto, Pirangi, Pitangueiras, Pradópolis, Santa Ernestina, Taiaçu, Taiúva, Taquaral, Taquaritinga, Vista Alegre do Alto;Fórum da Comarca de  Pitangueiras;2;Juizado Especial Cível, Vara Judicial;Juizado Especial Cível, Vara Judicial
3539608;Planalto;4389;3508108;Buritama;2;Entrância Inicial;Avenida Frei Marcelo Manilia , 739 - Centro, 15290-000;-21.04911063253764;-50.20022395961086;36;36ª Araçatuba;2;2ª Araçatuba;28059;5;Buritama, Lourdes, Planalto, Turiúba, Zacarias;26;Alto Alegre, Araçatuba, Avanhandava, Barbosa, Bento de Abreu, Bilac, Birigui, Braúna, Brejo Alegre, Buritama, Clementina, Coroados, Gabriel Monteiro, Glicério, Guararapes, Lourdes, Luiziânia, Penápolis, Piacatu, Planalto, Rubiácea, Santo Antônio do Aracanguá, Santópolis do Aguapeí, Turiúba, Valparaíso, Zacarias;;0;;Juizado Especial Cível e Criminal, Vara Cível
3539707;Platina;3025;3535309;Palmital;3;Entrância Inicial;Avenida Reginalda Leão , 1500 - Centro, 19970-050;-22.828796288984474;-50.22094958288994;26;26ª Assis;5;5ª Presidente Prudente;33892;4;Campos Novos Paulista, Ibirarema, Palmital, Platina;18;Assis, Borá, Campos Novos Paulista, Cruzália, Cândido Mota, Echaporã, Florínia, Ibirarema, João Ramalho, Lutécia, Maracaí, Oscar Bressane, Palmital, Paraguaçu Paulista, Pedrinhas Paulista, Platina, Quatá, Tarumã;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3539806;Poá;103765;3539806;Poá;5;Entrância Intermediária;Av. Pref. Jorge Francisco Correia Allen , 87 - Centro, 08562-000;-23.53054495985172;-46.34679321943796;45;45ª Mogi das Cruzes;1;1ª Grande São Paulo;103765;1;Poá;7;Biritiba-Mirim, Ferraz de Vasconcelos, Guararema, Itaquaquecetuba, Mogi das Cruzes, Poá, Suzano;Fórum Poá III (CEJUSC), Fórum Poá IV (Desativado e demolido), Fórum da Comarca de Poá, Serviço Anexo das Fazendas da Comarca de Poá e Central de Mandados;5;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, Juizado Especial Cível e Criminal;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, Juizado Especial Cível e Criminal
3539905;Poloni;5592;3531407;Monte Aprazível;2;Entrância Inicial;Rua Monteiro Lobato , 269 - Centro, 15150-000;-20.737478869111115;-49.76583462682692;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;32622;3;Monte Aprazível, Nipoã, Poloni;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;;0;;1ª Vara Judicial, 2ª Vara Judicial
3540002;Pompéia;20196;3540002;Pompéia;1;Entrância Inicial;Rua Clementino José de Paula , 387 - Centro, 17580-089;-22.0291850541689;-50.187727291166865;31;31ª Marília;5;5ª Presidente Prudente;33319;3;Oriente, Pompéia, Quintana;12;Alvinlândia, Fernão, Garça, Gália, Lupércio, Marília, Ocauçu, Oriente, Pompéia, Quintana, Vera Cruz, Álvaro de Carvalho;Fórum Dr. Antonio da Rocha Paes, Fórum Pompéia II (Residência Oficial);1;1ª Vara Judicial;1ª Vara Judicial
3540101;Pongaí;3395;3538907;Pirajuí;3;Entrância Inicial;Praça Doutor Pedro da Rocha Braga , 43 - Centro, 16600-041;-21.957602612247964;-49.413609857419374;32;32ª Bauru;3;3ª Bauru;42566;6;Balbinos, Pirajuí, Pongaí, Presidente Alves, Reginópolis, Uru;18;Agudos, Arealva, Avaí, Balbinos, Bauru, Borebi, Cabrália Paulista, Duartina, Lençóis Paulista, Lucianópolis, Paulistânia, Pirajuí, Piratininga, Pongaí, Presidente Alves, Reginópolis, Ubirajara, Uru;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3540200;Pontal;37607;3540200;Pontal;2;Entrância Inicial;Rua João dos Reis , 544 - centro, 14180-000;-20.984576998627762;-48.064423432830566;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;37607;1;Pontal;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;"""JUIZ MANUEL CARLOS DE FIGUEIREDO FERRAZ FILHO""";2;1ª Vara Judicial, Juizado Especial Cível e Criminal;1ª Vara Judicial, Juizado Especial Cível e Criminal
3540259;Pontalinda;4127;3524808;Jales;5;Entrância Final;Rua Nove , 2.231 - Centro, 15700-018;-20.28581840738815;-50.55409741241927;55;55ª Jales;2;2ª Araçatuba;68693;7;Dirce Reis, Jales, Mesópolis, Paranapuã, Pontalinda, Santa Albertina, Vitória Brasil;23;Aparecida d'Oeste, Aspásia, Auriflama, Dirce Reis, Guzolândia, Jales, Marinópolis, Mesópolis, Nova Canaã Paulista, Palmeira d'Oeste, Paranapuã, Pontalinda, Rubinéia, Santa Albertina, Santa Clara d'Oeste, Santa Fé do Sul, Santa Rita d'Oeste, Santa Salete, Santana da Ponte Pensa, São Francisco, Três Fronteiras, Urânia, Vitória Brasil;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível
3540309;Pontes Gestal;2387;3510708;Cardoso;2;Entrância Inicial;Rua Urias de Paula e Silva , 1351 - Jd Gouvêa, 15570-000;-20.067188064523144;-49.94760110721891;17;17ª Votuporanga;8;8ª São José do Rio Preto;16858;3;Cardoso, Mira Estrela, Pontes Gestal;13;Cardoso, Floreal, Gastão Vidigal, Magda, Mira Estrela, Monções, Nhandeara, Nova Luzitânia, Parisi, Pontes Gestal, Valentim Gentil, Votuporanga, Álvares Florence;;0;;Juizado Especial Cível e Criminal, Vara Judicial
3540408;Populina;4127;3515202;Estrela dOeste;2;Entrância Inicial;Rua Minas Gerais , s/n - centro, 15650-000;-20.265760715088682;-50.411468747306685;18;18ª Fernandópolis;8;8ª São José do Rio Preto;20000;5;Dolcinópolis, Estrela dOeste, Populina, São João das Duas Pontes, Turmalina;15;Dolcinópolis, Estrela dOeste, Fernandópolis, General Salgado, Guarani d'Oeste, Indiaporã, Macedônia, Meridiano, Nova Castilho, Ouroeste, Pedranópolis, Populina, São João das Duas Pontes, São João de Iracema, Turmalina;;0;;Juizado Especial Cível, Vara Judicial
3540507;Porangaba;10451;3540507;Porangaba;3;Entrância Inicial;Rua Vereador Braz Gica da Paz , 193 - Centro, 18260-000;-23.173857061708233;-48.117365595638425;22;22ª Itapetininga;10;10ª Sorocaba;37970;4;Bofete, Guareí, Porangaba, Torre de Pedra;17;Alambari, Angatuba, Bofete, Campina do Monte Alegre, Capela do Alto, Capão Bonito, Cesário Lange, Guapiara, Guareí, Itapetininga, Porangaba, Quadra, Ribeirão Grande, Sarapuí, São Miguel Arcanjo, Tatuí, Torre de Pedra;Fórum Porangaba I, Fórum Porangaba II (Anexo do JEC - UAAJ - BOFETE), Fórum Porangaba III (Anexo do JEC - UAAJ - GUAREÍ);3;Ofício do Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal, Vara Judicial;Ofício do Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal, Vara Judicial
3540606;Porto Feliz;56497;3540606;Porto Feliz;3;Entrância Inicial;Avenida José Maurino , 252 - Centro, 18540-000;-23.23033197506478;-47.51691203949374;20;20ª Itu;10;10ª Sorocaba;56497;1;Porto Feliz;7;Boituva, Cabreúva, Indaiatuba, Iperó, Itu, Porto Feliz, Salto;Fórum Porto Feliz;3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3540705;Porto Ferreira;52649;3540705;Porto Ferreira;3;Entrância Inicial;Rua Doutor Carlindo Valeriani , 525 - Centro, 13660-017;-21.84260837800383;-47.447178408467614;11;11ª Pirassununga;4;4ª Campinas;52649;1;Porto Ferreira;5;Leme, Pirassununga, Porto Ferreira, Santa Cruz da Conceição, Santa Rita do Passa Quatro;Fórum Dr. Luiz Guilherme Wertheimer, Fórum Porto Ferreira II - (Execuções Fiscais), Fórum Porto Ferreira III - (CEJUSC);3;1ª Vara, 2ª Vara, Juizado Especial Cível e Criminal;1ª Vara, 2ª Vara, Juizado Especial Cível e Criminal
3540754;Potim;20392;3502507;Aparecida;3;Entrância Inicial;Avenida Padroeira do Brasil , 180 - São Roque, 12573-276;-22.914206366020995;-45.237219519445574;48;48ª Guaratinguetá;9;9ª São José dos Campos;52961;2;Aparecida, Potim;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal
3540804;Potirendaba;18496;3540804;Potirendaba;2;Entrância Inicial;Rua Pedro Siqueira , 1042 - Jardim do Bosque, 15105-000;-21.07553728137097;-49.39172368585775;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;25189;2;Nova Aliança, Potirendaba;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;Fórum Potirendaba;2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
3540853;Pracinha;2578;3527405;Lucélia;1;Entrância Inicial;Praça José Firpo , s/nº - Centro, 17780-000;-21.64413223391868;-50.99165950606271;30;30ª Tupã;5;5ª Presidente Prudente;26254;3;Inúbia Paulista, Lucélia, Pracinha;17;Adamantina, Arco-Íris, Bastos, Flórida Paulista, Herculândia, Iacri, Inúbia Paulista, Lucélia, Mariápolis, Osvaldo Cruz, Parapuã, Pracinha, Queiroz, Rinópolis, Sagres, Salmourão, Tupã;;0;;Juizado Especial Cível e Criminal
3540903;Pradópolis;17078;3518602;Guariba;3;Entrância Inicial;Pça Silvio Vaz de Arruda , 190 - Centro, 14840-000;-21.395946131178565;-48.22656696977504;42;42ª Jaboticabal;6;6ª Ribeirão Preto;54576;2;Guariba, Pradópolis;14;Cândido Rodrigues, Fernando Prestes, Guariba, Jaboticabal, Monte Alto, Pirangi, Pitangueiras, Pradópolis, Santa Ernestina, Taiaçu, Taiúva, Taquaral, Taquaritinga, Vista Alegre do Alto;;0;;1ª Vara Judicial, 2ª Vara Judicial, X-Juizado Especial Cível e Criminal
3541000;Praia Grande;349935;3541000;Praia Grande;12;Entrância Final;Avenida Doutor Roberto de Almeida Vinhas , 9101 - Vila Mirim, 11705-900;-24.015596163308423;-46.522731690035826;1;1ª Santos;7;7ª Santos;349935;1;Praia Grande;6;Bertioga, Cubatão, Guarujá, Praia Grande, Santos, São Vicente;Fórum Praia Grande - (Dr. Guilherme Penteado Campos;12;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Cível, das Execuções Criminais e da Infância e da Juventude, Ofício do Juizado Especial Cível e Criminal, Vara da Fazenda Pública, Vara do Juizado Especial Cível e Criminal, Vara do Júri;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Cível, das Execuções Criminais e da Infância e da Juventude, Ofício do Juizado Especial Cível e Criminal, Vara da Fazenda Pública, Vara do Juizado Especial Cível e Criminal, Vara do Júri
